dataset,subgroup_kind,subgroup_value,group_id,panel_label,analysis_structure,preferred_for_reporting,reporting_priority,reporting_preference_note,summary_view,horizon_year,interpretation_tier,interpretation_note,support_tier_standard,support_display_group,support_display_label,completeness_plot_status,completeness_plot_note,completeness_plot_alpha,eligible_n,risk_set_n,risk_set_fraction,site_dominance_status,site_dominance_warning_flag,site_dominance_warning_note,completeness_metric,completeness_value
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,47,28,0.5185185185185185,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.8854216784658735
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,85,3,0.011450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.5639146313651929
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,85,3,0.011450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.6424241610858349
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,85,3,0.011450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.27058823529411763
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,64,1,0.003816793893129771,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.5412836732228554
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,64,1,0.003816793893129771,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.6426227754962353
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,64,1,0.003816793893129771,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.296875
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,255,191,0.7290076335877863,single_site_dominant,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,CCI,0.8978524213290223
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,255,191,0.7290076335877863,single_site_dominant,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,SPT,0.9043496933338706
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,255,191,0.7290076335877863,single_site_dominant,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,percentage_method,0.8470588235294118
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,243,135,0.5152671755725191,single_site_dominant,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,CCI,0.847406106879768
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,243,135,0.5152671755725191,single_site_dominant,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,SPT,0.8624173645087782
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,243,135,0.5152671755725191,single_site_dominant,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,percentage_method,0.7325102880658436
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,216,117,0.44656488549618323,single_site_dominant,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",CCI,0.7887456856488253
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,216,117,0.44656488549618323,single_site_dominant,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",SPT,0.811542491613219
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,216,117,0.44656488549618323,single_site_dominant,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",percentage_method,0.7129629629629629
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,208,103,0.3931297709923664,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.7420315069297625
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,208,103,0.3931297709923664,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.768720712894224
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,208,103,0.3931297709923664,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.6442307692307693
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,204,64,0.24427480916030533,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.7120098541770138
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,204,64,0.24427480916030533,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.745523479754667
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,204,64,0.24427480916030533,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.4803921568627451
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,185,30,0.11450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.6871394132721236
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,185,30,0.11450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.725669817661604
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,185,30,0.11450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.34054054054054056
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,174,22,0.08396946564885496,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.6421841616755981
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,174,22,0.08396946564885496,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.6899889744186278
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,174,22,0.08396946564885496,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.3103448275862069
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,168,16,0.061068702290076333,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.5904158916392426
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,168,16,0.061068702290076333,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.6501193735536647
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,168,16,0.061068702290076333,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.2976190476190476
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,155,3,0.011450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.5422211103218948
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,155,3,0.011450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.6148408194907493
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,155,3,0.011450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.23225806451612904
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,144,1,0.003816793893129771,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.49327875283014955
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,144,1,0.003816793893129771,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.5800146398965695
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,remission_sensitive,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,144,1,0.003816793893129771,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.22916666666666666
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,255,191,0.7290076335877863,single_site_dominant,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,CCI,0.8937966733344559
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,255,191,0.7290076335877863,single_site_dominant,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,SPT,0.9001006562789391
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,255,191,0.7290076335877863,single_site_dominant,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,percentage_method,0.8352941176470589
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,243,135,0.5152671755725191,single_site_dominant,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,CCI,0.8350691291056468
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,243,135,0.5152671755725191,single_site_dominant,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,SPT,0.8490971007512188
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,243,135,0.5152671755725191,single_site_dominant,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,percentage_method,0.6872427983539094
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,216,117,0.44656488549618323,single_site_dominant,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",CCI,0.7815608761405515
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,216,117,0.44656488549618323,single_site_dominant,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",SPT,0.8033416144869483
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,216,117,0.44656488549618323,single_site_dominant,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",percentage_method,0.6944444444444444
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,208,103,0.3931297709923664,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.7420315069297625
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,208,103,0.3931297709923664,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.768720712894224
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,208,103,0.3931297709923664,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.6442307692307693
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,204,64,0.24427480916030533,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.7120098541770138
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,204,64,0.24427480916030533,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.745523479754667
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,204,64,0.24427480916030533,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.4803921568627451
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,185,30,0.11450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.6871394132721236
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,185,30,0.11450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.725669817661604
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,185,30,0.11450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.34054054054054056
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,174,22,0.08396946564885496,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.6421841616755981
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,174,22,0.08396946564885496,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.6899889744186278
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,174,22,0.08396946564885496,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.3103448275862069
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,168,16,0.061068702290076333,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.5904158916392426
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,168,16,0.061068702290076333,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.6501193735536647
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,168,16,0.061068702290076333,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,percentage_method,0.2976190476190476
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,155,3,0.011450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,CCI,0.5422211103218948
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,155,3,0.011450381679389313,single_site_only,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,SPT,0.6148408194907493
