dataset,comparison_scope,comparison_family,comparison_id,prediction_level,model_class,model_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,benchmark_core_id,benchmark_label,assignment_variable,variant_id,variant_label,sensitivity_method,analysis_variant,evaluation_mode,risk_estimator,horizon_id,horizon_year,horizon_days,interpretation_tier,primary_supported_flag,interpretation_note,horizon_support_label,supported_for_reporting,projection_flag,reporting_status,remission_component_available,eventfree_component_available,component_mode,component_note,threshold_id,threshold,threshold_label,positive_rule,n_subjects,n_event_by_horizon,n_remission_by_horizon,n_known_nonevent_by_horizon,n_evaluable_by_horizon,n_unknown_due_to_early_followup_loss,n_predicted_positive,n_predicted_negative,n_predicted_positive_evaluable,n_predicted_negative_evaluable,tp_count,fp_count,tn_count,fn_count,mean_predicted_transition_risk,min_predicted_transition_risk,max_predicted_transition_risk,mean_predicted_remission_risk,mean_predicted_eventfree_prob,mean_risk_difference_from_main_signed,mean_risk_difference_from_main_absolute,positive_classification_rate,positive_classification_rate_evaluable,false_positive_rate,false_positive_burden,false_positive_burden_known_nonevent,false_positive_per_100,specificity,ppv,tpr,event_prevalence_all,event_prevalence_evaluable,remission_prevalence_all,net_benefit,net_benefit_evaluable,standardized_net_benefit,evaluation_rule
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CauseSpecificCox,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cause_specific,Cause-specific sensitivity: Base,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_9,9,3287.25,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,50,13,16,66,196,262,0,66,0,50,16,0,0,0.33356972015400593,0.25686465701791594,0.4347155007941829,0.07495645753193232,0.5914738223140618,-0.023049528105653534,0.023049528105653534,1,1,1,0.061068702290076333,1,6.106870229007633,0,0.7575757575757576,1,0.19083969465648856,0.7575757575757576,0.04961832061068702,0.18405428329092452,0.7306397306397306,0.9644444444444444,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CoxPH,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cox_main_mirror,Main censoring mirror: Base,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_9,9,3287.25,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,50,13,3,53,209,262,0,53,0,50,3,0,0,0.35661924825965946,0.26082749405776295,0.6953217724520941,0,0.6433807517403406,0,0,1,1,1,0.011450381679389313,1,1.1450381679389312,0,0.9433962264150944,1,0.19083969465648856,0.9433962264150944,0.04961832061068702,0.18881903906600808,0.9334073251942286,0.9894117647058823,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CauseSpecificCox,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cause_specific,Cause-specific sensitivity: Base,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_9,9,3287.25,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,50,13,16,66,196,262,0,66,0,50,16,0,0,0.33356972015400593,0.25686465701791594,0.4347155007941829,0.07495645753193232,0.5914738223140618,-0.023049528105653534,0.023049528105653534,1,1,1,0.061068702290076333,1,6.106870229007633,0,0.7575757575757576,1,0.19083969465648856,0.7575757575757576,0.04961832061068702,0.18006286484059275,0.714795008912656,0.943529411764706,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CoxPH,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cox_main_mirror,Main censoring mirror: Base,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_9,9,3287.25,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,50,13,3,53,209,262,0,53,0,50,3,0,0,0.35661924825965946,0.26082749405776295,0.6953217724520941,0,0.6433807517403406,0,0,1,1,1,0.011450381679389313,1,1.1450381679389312,0,0.9433962264150944,1,0.19083969465648856,0.9433962264150944,0.04961832061068702,0.18797709923664124,0.9292452830188679,0.9850000000000001,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CauseSpecificCox,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cause_specific,Cause-specific sensitivity: Base,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_9,9,3287.25,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,50,13,16,66,196,262,0,66,0,50,16,0,0,0.33356972015400593,0.25686465701791594,0.4347155007941829,0.07495645753193232,0.5914738223140618,-0.023049528105653534,0.023049528105653534,1,1,1,0.061068702290076333,1,6.106870229007633,0,0.7575757575757576,1,0.19083969465648856,0.7575757575757576,0.04961832061068702,0.17557251908396948,0.696969696969697,0.92,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CoxPH,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cox_main_mirror,Main censoring mirror: Base,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,50,13,1,51,211,262,0,51,0,50,1,0,0,0.35661924825965946,0.26082749405776295,0.6953217724520941,0,0.6433807517403406,0,0,1,1,1,0.003816793893129771,1,0.38167938931297707,0,0.9803921568627451,1,0.19083969465648856,0.9803921568627451,0.04961832061068702,0.19063881076737646,0.979360165118679,0.9989473684210526,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CauseSpecificCox,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cause_specific,Cause-specific sensitivity: Base,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,50,13,14,64,198,262,0,64,0,50,14,0,0,0.33356972015400593,0.25686465701791594,0.4347155007941829,0.07495645753193232,0.5914738223140618,-0.023049528105653534,0.023049528105653534,1,1,1,0.05343511450381679,1,5.343511450381679,0,0.78125,1,0.19083969465648856,0.78125,0.04961832061068702,0.18802732020891927,0.7697368421052632,0.985263157894737,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CoxPH,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cox_main_mirror,Main censoring mirror: Base,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,50,13,1,51,211,262,0,51,0,50,1,0,0,0.35661924825965946,0.26082749405776295,0.6953217724520941,0,0.6433807517403406,0,0,1,1,1,0.003816793893129771,1,0.38167938931297707,0,0.9803921568627451,1,0.19083969465648856,0.9803921568627451,0.04961832061068702,0.1904156064461408,0.9782135076252723,0.9977777777777778,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CauseSpecificCox,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cause_specific,Cause-specific sensitivity: Base,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,50,13,14,64,198,262,0,64,0,50,14,0,0,0.33356972015400593,0.25686465701791594,0.4347155007941829,0.07495645753193232,0.5914738223140618,-0.023049528105653534,0.023049528105653534,1,1,1,0.05343511450381679,1,5.343511450381679,0,0.78125,1,0.19083969465648856,0.78125,0.04961832061068702,0.18490245971162003,0.7569444444444444,0.9688888888888889,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CoxPH,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cox_main_mirror,Main censoring mirror: Base,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,50,13,1,51,211,262,0,51,0,50,1,0,0,0.35661924825965946,0.26082749405776295,0.6953217724520941,0,0.6433807517403406,0,0,1,1,1,0.003816793893129771,1,0.38167938931297707,0,0.9803921568627451,1,0.19083969465648856,0.9803921568627451,0.04961832061068702,0.19016614279299507,0.9769319492502883,0.9964705882352941,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CauseSpecificCox,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cause_specific,Cause-specific sensitivity: Base,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,50,13,14,64,198,262,0,64,0,50,14,0,0,0.33356972015400593,0.25686465701791594,0.4347155007941829,0.07495645753193232,0.5914738223140618,-0.023049528105653534,0.023049528105653534,1,1,1,0.05343511450381679,1,5.343511450381679,0,0.78125,1,0.19083969465648856,0.78125,0.04961832061068702,0.1814099685675797,0.7426470588235294,0.9505882352941176,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CoxPH,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cox_main_mirror,Main censoring mirror: Base,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,50,13,1,51,211,262,0,51,0,50,1,0,0,0.35661924825965946,0.26082749405776295,0.6953217724520941,0,0.6433807517403406,0,0,1,1,1,0.003816793893129771,1,0.38167938931297707,0,0.9803921568627451,1,0.19083969465648856,0.9803921568627451,0.04961832061068702,0.18988549618320613,0.9754901960784313,0.9950000000000001,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__base,individualized,Stage9_cause_specific,CauseSpecificCox,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,merged__base__cause_specific,Cause-specific sensitivity: Base,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,50,13,14,64,198,262,0,64,0,50,14,0,0,0.33356972015400593,0.25686465701791594,0.4347155007941829,0.07495645753193232,0.5914738223140618,-0.023049528105653534,0.023049528105653534,1,1,1,0.05343511450381679,1,5.343511450381679,0,0.78125,1,0.19083969465648856,0.78125,0.04961832061068702,0.17748091603053437,0.7265625,0.93,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CoxPH,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,22,3,191,213,49,262,0,213,0,22,191,0,0,0.09200183807789941,0.057281734846894805,0.17801344786412765,0,0.9079981619221006,0,0,1,1,1,0.7290076335877863,1,72.90076335877863,0,0.10328638497652583,1,0.08396946564885496,0.10328638497652583,0.011450381679389313,0.045600642828445156,0.056090931554237715,0.5430622009569378,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,22,3,194,216,46,262,0,216,0,22,194,0,0,0.0916952245427279,0.057242075402399985,0.17603121009346462,0.014360172492749857,0.8939446029645223,-3.06613535171506e-4,3.06613535171506e-4,1,1,1,0.7404580152671756,1,74.04580152671755,0,0.10185185185185185,1,0.08396946564885496,0.10185185185185185,0.011450381679389313,0.04499799116110888,0.054580896686159834,0.5358851674641149,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CoxPH,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,22,3,191,213,49,83,179,58,155,7,51,140,15,0.09200183807789941,0.057281734846894805,0.17801344786412765,0,0.9079981619221006,0,0,0.31679389312977096,0.27230046948356806,0.2670157068062827,0.1946564885496183,0.2670157068062827,19.46564885496183,0.7329842931937173,0.1206896551724138,0.3181818181818182,0.08396946564885496,0.10328638497652583,0.011450381679389313,0.005089058524173028,0.006259780907668235,0.06060606060606061,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,22,3,194,216,46,82,180,59,157,7,52,142,15,0.0916952245427279,0.057242075402399985,0.17603121009346462,0.014360172492749857,0.8939446029645223,-3.06613535171506e-4,3.06613535171506e-4,0.31297709923664124,0.27314814814814814,0.26804123711340205,0.1984732824427481,0.26804123711340205,19.84732824427481,0.7319587628865979,0.11864406779661017,0.3181818181818182,0.08396946564885496,0.10185185185185185,0.011450381679389313,0.004664970313825272,0.005658436213991768,0.05555555555555551,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CoxPH,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,22,3,191,213,49,7,255,5,208,1,4,187,21,0.09200183807789941,0.057281734846894805,0.17801344786412765,0,0.9079981619221006,0,0,0.026717557251908396,0.023474178403755867,0.020942408376963352,0.015267175572519083,0.020942408376963352,1.5267175572519083,0.9790575916230366,0.2,0.045454545454545456,0.08396946564885496,0.10328638497652583,0.011450381679389313,0.0011225864391558146,0.001380834023750345,0.013368983957219248,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,22,3,194,216,46,7,255,5,211,1,4,190,21,0.0916952245427279,0.057242075402399985,0.17603121009346462,0.014360172492749857,0.8939446029645223,-3.06613535171506e-4,3.06613535171506e-4,0.026717557251908396,0.023148148148148147,0.020618556701030927,0.015267175572519083,0.020618556701030927,1.5267175572519083,0.979381443298969,0.2,0.045454545454545456,0.08396946564885496,0.10185185185185185,0.011450381679389313,0.0011225864391558146,0.001361655773420479,0.013368983957219248,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CoxPH,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,22,3,191,213,49,0,262,0,213,0,0,191,22,0.09200183807789941,0.057281734846894805,0.17801344786412765,0,0.9079981619221006,0,0,0,0,0,0,0,0,1,NA,0,0.08396946564885496,0.10328638497652583,0.011450381679389313,0,0,0,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,262,22,3,194,216,46,0,262,0,216,0,0,194,22,0.0916952245427279,0.057242075402399985,0.17603121009346462,0.014360172492749857,0.8939446029645223,-3.06613535171506e-4,3.06613535171506e-4,0,0,0,0,0,0,1,NA,0,0.08396946564885496,0.10185185185185185,0.011450381679389313,0,0,0,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CoxPH,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,34,12,135,169,93,262,0,169,0,34,135,0,0,0.15540282839031155,0.09830454640583641,0.2909893952508932,0,0.8445971716096884,0,0,1,1,1,0.5152671755725191,1,51.526717557251914,0,0.20118343195266272,1,0.1297709923664122,0.20118343195266272,0.04580152671755725,0.10265166733627962,0.15914045468701338,0.7910216718266253,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,262,34,12,147,181,81,262,0,181,0,34,147,0,0,0.1526376904383518,0.0979177952043698,0.27387679303690166,0.06845822450392741,0.7789040850577208,-0.0027651379519597497,0.0027651379519597497,1,1,1,0.5610687022900763,1,56.10687022900763,0,0.1878453038674033,1,0.1297709923664122,0.1878453038674033,0.04580152671755725,0.1002410606669345,0.14510031986042454,0.7724458204334365,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CoxPH,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,34,12,135,169,93,258,4,166,3,34,132,3,0,0.15540282839031155,0.09830454640583641,0.2909893952508932,0,0.8445971716096884,0,0,0.9847328244274809,0.9822485207100592,0.9777777777777777,0.5038167938931297,0.9777777777777777,50.38167938931297,0.022222222222222223,0.20481927710843373,1,0.1297709923664122,0.20118343195266272,0.04580152671755725,0.0737913486005089,0.11439842209072978,0.5686274509803921,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,262,34,12,147,181,81,258,4,178,3,34,144,3,0,0.1526376904383518,0.0979177952043698,0.27387679303690166,0.06845822450392741,0.7789040850577208,-0.0027651379519597497,0.0027651379519597497,0.9847328244274809,0.9834254143646409,0.9795918367346939,0.549618320610687,0.9795918367346939,54.961832061068705,0.02040816326530612,0.19101123595505617,1,0.1297709923664122,0.1878453038674033,0.04580152671755725,0.06870229007633587,0.09944751381215469,0.5294117647058822,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
merged,cause_specific_formula,cause_specific,merged__interaction,individualized,Stage9_cause_specific,CoxPH,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,262,34,12,135,169,93,141,121,88,81,23,65,70,11,0.15540282839031155,0.09830454640583641,0.2909893952508932,0,0.8445971716096884,0,0,0.5381679389312977,0.5207100591715976,0.48148148148148145,0.2480916030534351,0.48148148148148145,24.80916030534351,0.5185185185185185,0.26136363636363635,0.6764705882352942,0.1297709923664122,0.20118343195266272,0.04580152671755725,0.04400538841490794,0.0682213713887922,0.3391003460207612,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
