dataset,comparison_scope,comparison_family,comparison_id,prediction_level,model_class,model_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,benchmark_core_id,benchmark_label,assignment_variable,sensitivity_method,horizon_id,horizon_year,horizon_days,interpretation_tier,primary_supported_flag,interpretation_note,horizon_support_label,supported_for_reporting,projection_flag,reporting_status,main_model_family,main_variant_id,main_variant_label,main_risk_estimator,sensitivity_model_family,sensitivity_variant_id,sensitivity_variant_label,sensitivity_risk_estimator,n_subjects,mean_main_transition_risk,mean_sensitivity_transition_risk,mean_sensitivity_remission_risk,mean_sensitivity_eventfree_prob,mean_risk_difference_signed,mean_risk_difference_absolute,median_risk_difference_absolute,max_risk_difference_absolute,main_remission_component_available,main_eventfree_component_available,main_component_mode,main_component_note,sensitivity_remission_component_available,sensitivity_eventfree_component_available,sensitivity_component_mode,sensitivity_component_note
merged,subdistribution_formula,subdistribution,merged__site_added,individualized,Stage9_subdistribution,subdistribution,merged__site_added,site_added,Site-added,site_adjusted,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_9,9,3287.25,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__site_added__cox_main_mirror,Main censoring mirror: Site-added,CoxPH_main_mirror,FineGray,merged__site_added__fine_gray,Fine-Gray sensitivity: Site-added,FineGray,262,0.3957578325677104,0.34582494122233964,NA,NA,-0.049932891345370656,0.049932891345370656,0.018995045403606303,0.17845342066453895,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_added,individualized,Stage9_subdistribution,subdistribution,merged__site_added,site_added,Site-added,site_adjusted,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__site_added__cox_main_mirror,Main censoring mirror: Site-added,CoxPH_main_mirror,FineGray,merged__site_added__fine_gray,Fine-Gray sensitivity: Site-added,FineGray,262,0.3957578325677104,0.34582494122233964,NA,NA,-0.049932891345370656,0.049932891345370656,0.018995045403606303,0.17845342066453895,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,subdistribution,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,CoxPH,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,CoxPH_main_mirror,FineGray,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,FineGray,262,0.0937167801994876,0.09237705634216528,NA,NA,-0.0013397238573223346,0.015812321772060805,0.00897216072488588,0.0628733199624536,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,subdistribution,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,CoxPH,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,CoxPH_main_mirror,FineGray,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,FineGray,262,0.1616652010368114,0.15473953430752585,NA,NA,-0.006925666729285541,0.023398818207476833,0.010076000955778985,0.1030185907633574,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,subdistribution,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_3,3,1095.75,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,CoxPH_main_mirror,FineGray,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,FineGray,262,0.21908934379631725,0.20031890845489767,NA,NA,-0.018770435341419537,0.025548822048539255,0.005116396814616508,0.1393085847346176,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,subdistribution,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_4,4,1461,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,CoxPH_main_mirror,FineGray,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,FineGray,262,0.2366572918769816,0.21408955832161652,NA,NA,-0.022567733555365118,0.026196767121044084,0.0030974968971391736,0.14854898938547045,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,subdistribution,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,CoxPH_main_mirror,FineGray,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,FineGray,262,0.26977230922297707,0.24025824301214513,NA,NA,-0.029514066210831903,0.02971330633770305,0.0025868558444768763,0.16291240948725716,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,subdistribution,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,CoxPH_main_mirror,FineGray,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,FineGray,262,0.31077841764137204,0.273469112573205,NA,NA,-0.03730930506816709,0.03730930506816709,0.00834229935708325,0.17473430049088656,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,subdistribution,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,CoxPH_main_mirror,FineGray,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,FineGray,262,0.31077841764137204,0.273469112573205,NA,NA,-0.03730930506816709,0.03730930506816709,0.00834229935708325,0.17473430049088656,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,subdistribution,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_8,8,2922,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,CoxPH_main_mirror,FineGray,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,FineGray,262,0.39593380309883314,0.34415464603479246,NA,NA,-0.05177915706404071,0.05177915706404071,0.02096761723919638,0.1830100344218979,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,subdistribution,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_9,9,3287.25,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,CoxPH_main_mirror,FineGray,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,FineGray,262,0.39593380309883314,0.34415464603479246,NA,NA,-0.05177915706404071,0.05177915706404071,0.02096761723919638,0.1830100344218979,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_interaction,individualized,Stage9_subdistribution,subdistribution,merged__site_interaction,site_interaction,Site + interaction,site_adjusted,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__site_interaction__cox_main_mirror,Main censoring mirror: Site + interaction,CoxPH_main_mirror,FineGray,merged__site_interaction__fine_gray,Fine-Gray sensitivity: Site + interaction,FineGray,262,0.39593380309883314,0.34415464603479246,NA,NA,-0.05177915706404071,0.05177915706404071,0.02096761723919638,0.1830100344218979,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
